,label
7690,6
7691,5
7692,0
7693,0
7694,0
7695,5
7696,0
7697,0
7698,7
7699,7
7700,0
7701,5
7702,7
7703,5
7704,5
7705,0
7706,5
7707,7
7708,0
7709,5
7710,0
7711,0
7712,7
7713,0
7714,7
7715,0
7716,0
7717,0
7718,0
7719,0
7720,0
7721,5
7722,5
7723,0
7724,0
7725,5
7726,5
7727,6
7728,0
7729,5
7730,0
7731,7
7732,5
7733,5
7734,0
7735,0
7736,5
7737,0
7738,0
7739,0
7740,6
7741,5
7742,0
7743,5
7744,5
7745,0
7746,7
7747,0
7748,5
7749,5
7750,5
7751,0
7752,0
7753,0
7754,0
7755,7
7756,0
7757,0
7758,6
7759,5
7760,7
7761,0
7762,5
7763,0
7764,0
7765,0
7766,7
7767,0
7768,0
7769,0
7770,5
7771,5
7772,7
7773,5
7774,0
7775,0
7776,0
7777,0
7778,0
7779,5
7780,5
7781,0
7782,5
7783,0
7784,0
7785,0
7786,5
7787,0
7788,5
7789,0
7790,0
7791,0
7792,0
7793,0
7794,0
7795,6
7796,5
7797,0
7798,0
7799,0
7800,5
7801,0
7802,0
7803,0
7804,5
7805,5
7806,7
7807,5
7808,5
7809,0
7810,0
7811,7
7812,5
7813,0
7814,0
7815,5
7816,0
7817,5
7818,0
7819,0
7820,6
7821,0
7822,5
7823,0
7824,0
7825,7
7826,7
7827,0
7828,7
7829,0
7830,0
7831,0
7832,5
7833,5
7834,5
7835,0
7836,0
7837,0
7838,0
7839,5
7840,7
7841,0
7842,0
7843,5
7844,0
7845,0
7846,5
7847,7
7848,5
7849,0
7850,5
7851,7
7852,0
7853,5
7854,5
7855,7
7856,5
7857,5
7858,5
7859,0
7860,0
7861,5
7862,0
7863,5
7864,0
7865,5
7866,5
7867,5
7868,6
7869,5
7870,0
7871,5
7872,0
7873,5
7874,0
7875,7
7876,7
7877,0
7878,0
7879,0
7880,0
7881,5
7882,0
7883,0
7884,0
7885,6
7886,5
7887,5
7888,0
7889,0
7890,5
7891,0
7892,5
7893,0
7894,5
7895,0
7896,7
7897,7
7898,5
7899,5
7900,0
7901,7
7902,0
7903,0
7904,0
7905,7
7906,7
7907,7
7908,0
7909,6
7910,5
7911,0
7912,7
7913,5
7914,7
7915,5
7916,7
7917,5
7918,5
7919,5
7920,5
7921,5
7922,5
7923,7
7924,0
7925,0
7926,0
7927,7
7928,5
7929,0
7930,0
7931,5
7932,0
7933,0
7934,0
7935,5
7936,5
7937,7
7938,7
7939,0
7940,0
7941,7
7942,5
7943,5
7944,0
7945,0
7946,5
7947,0
7948,7
7949,5
7950,5
7951,7
7952,5
7953,0
7954,0
7955,0
7956,0
7957,5
7958,0
7959,0
7960,7
7961,0
7962,7
7963,6
7964,5
7965,0
7966,0
7967,5
7968,0
7969,0
7970,7
7971,0
7972,5
7973,0
7974,5
7975,0
7976,0
7977,7
7978,0
7979,0
7980,0
7981,0
7982,5
7983,5
7984,5
7985,7
7986,7
7987,7
7988,0
7989,5
7990,0
7991,0
7992,7
7993,7
7994,6
7995,0
7996,0
7997,7
7998,5
7999,0
8000,0
8001,0
8002,0
8003,6
8004,0
8005,5
8006,0
8007,5
8008,0
8009,7
8010,5
8011,5
8012,0
8013,7
8014,0
8015,5
8016,0
8017,5
8018,5
8019,0
8020,0
8021,0
8022,7
8023,5
8024,0
8025,7
8026,0
8027,0
8028,5
8029,0
8030,7
8031,6
8032,0
8033,5
8034,5
8035,0
8036,5
8037,0
8038,5
8039,5
8040,7
8041,0
8042,0
8043,0
8044,5
8045,5
8046,0
8047,5
8048,0
8049,0
8050,6
8051,5
8052,5
8053,0
8054,0
8055,0
8056,5
8057,7
8058,7
8059,5
8060,0
8061,7
8062,6
8063,0
8064,5
8065,5
8066,7
8067,5
8068,5
8069,0
8070,0
8071,7
8072,6
8073,5
8074,7
8075,0
8076,7
8077,5
8078,5
8079,6
8080,7
8081,5
8082,0
8083,5
8084,0
8085,0
8086,7
8087,7
8088,0
8089,7
8090,0
8091,0
8092,0
8093,0
8094,7
8095,7
8096,7
8097,0
8098,0
8099,7
8100,0
8101,5
8102,0
8103,7
8104,0
8105,0
8106,0
8107,7
8108,0
8109,0
8110,5
8111,5
8112,0
8113,0
8114,5
8115,7
8116,5
8117,0
8118,5
8119,5
8120,5
8121,7
8122,0
8123,5
8124,0
8125,0
8126,0
8127,0
8128,0
8129,5
8130,5
8131,7
8132,5
8133,5
8134,0
8135,0
8136,5
8137,0
8138,0
8139,7
8140,0
8141,5
8142,7
8143,5
8144,0
8145,0
8146,0
8147,5
8148,7
8149,5
8150,0
8151,5
8152,5
8153,7
8154,0
8155,5
8156,5
8157,0
8158,0
8159,0
8160,0
8161,7
8162,0
8163,5
8164,0
8165,0
8166,7
8167,5
8168,5
8169,0
8170,5
8171,5
8172,7
8173,0
8174,5
8175,7
8176,0
8177,5
8178,5
8179,0
8180,0
8181,5
8182,0
8183,0
8184,0
8185,0
8186,5
8187,5
8188,5
8189,7
8190,0
8191,6
8192,0
8193,5
8194,0
8195,0
8196,7
8197,7
8198,5
8199,5
8200,5
8201,0
8202,5
8203,0
8204,0
8205,0
8206,0
8207,5
8208,7
8209,7
8210,5
8211,0
8212,5
8213,7
8214,5
8215,5
8216,5
8217,0
8218,5
8219,0
8220,0
8221,0
8222,0
8223,0
8224,5
8225,0
8226,0
8227,0
8228,0
8229,5
8230,7
8231,0
8232,0
8233,5
8234,0
8235,5
8236,5
8237,0
8238,7
8239,5
8240,7
8241,7
8242,0
8243,0
8244,5
8245,5
8246,0
8247,5
8248,0
8249,6
8250,5
8251,5
8252,5
8253,7
8254,5
8255,5
8256,5
8257,7
8258,0
8259,0
8260,0
8261,5
8262,0
8263,5
8264,0
8265,5
8266,3
8267,0
8268,7
8269,7
8270,0
8271,5
8272,5
8273,0
8274,7
8275,5
8276,7
8277,0
8278,0
8279,0
8280,7
8281,5
8282,5
8283,0
8284,0
8285,0
8286,5
8287,5
8288,0
8289,5
8290,0
8291,0
8292,0
8293,7
8294,5
8295,0
8296,6
8297,5
8298,0
8299,0
8300,5
8301,5
8302,0
8303,0
8304,0
8305,0
8306,5
8307,5
8308,0
8309,5
8310,0
8311,0
8312,5
8313,5
8314,0
8315,0
8316,7
8317,7
8318,7
8319,5
8320,0
8321,5
8322,0
8323,5
8324,0
8325,6
8326,5
8327,0
8328,5
8329,6
8330,7
8331,5
8332,5
8333,5
8334,5
8335,0
8336,0
8337,5
8338,5
8339,5
8340,5
8341,0
8342,0
8343,0
8344,0
8345,0
8346,7
8347,0
8348,0
8349,7
8350,5
8351,0
8352,0
8353,0
8354,0
8355,5
8356,0
8357,5
8358,5
8359,5
8360,7
8361,0
8362,5
8363,5
8364,0
8365,0
8366,7
8367,7
8368,0
8369,0
8370,0
8371,0
8372,0
8373,5
8374,0
8375,5
8376,7
8377,6
8378,5
8379,0
8380,5
8381,0
8382,5
8383,5
8384,0
8385,0
8386,0
8387,5
8388,0
8389,5
8390,5
8391,0
8392,0
8393,0
8394,5
8395,5
8396,5
8397,0
8398,7
8399,5
8400,5
8401,5
8402,0
8403,0
8404,0
8405,7
8406,5
8407,7
8408,7
8409,5
8410,5
8411,6
8412,5
8413,0
8414,7
8415,0
8416,5
8417,5
8418,7
8419,7
8420,0
8421,5
8422,5
8423,0
8424,7
8425,5
8426,0
8427,5
8428,7
8429,5
8430,0
8431,0
8432,5
8433,5
8434,0
8435,0
8436,7
8437,0
8438,0
8439,7
8440,0
8441,7
8442,5
8443,0
8444,5
8445,0
8446,5
8447,0
8448,7
8449,7
8450,5
8451,5
8452,0
8453,7
8454,0
8455,7
8456,0
8457,0
8458,5
8459,0
8460,0
8461,5
8462,7
8463,5
8464,7
8465,0
8466,5
8467,0
8468,5
8469,7
8470,0
8471,0
8472,0
8473,5
8474,0
8475,0
8476,0
8477,0
8478,7
8479,0
8480,5
8481,5
8482,5
8483,7
8484,7
8485,0
8486,7
8487,0
8488,5
8489,7
8490,5
8491,0
8492,0
8493,7
8494,5
8495,7
8496,7
8497,0
8498,0
8499,7
8500,5
8501,0
8502,0
8503,7
8504,0
8505,0
8506,0
8507,7
8508,5
8509,0
8510,5
8511,7
8512,5
8513,7
8514,0
8515,0
8516,0
8517,7
8518,0
8519,5
8520,5
8521,0
8522,0
8523,0
8524,5
8525,7
8526,5
8527,7
8528,0
8529,0
8530,7
8531,5
8532,6
8533,0
8534,7
8535,0
8536,5
8537,0
8538,5
8539,5
8540,6
8541,0
8542,5
8543,0
8544,0
8545,0
8546,5
8547,5
8548,0
8549,0
8550,0
8551,7
8552,0
8553,0
8554,5
8555,0
8556,5
8557,0
8558,7
8559,5
8560,0
8561,5
8562,0
8563,5
8564,0
8565,5
8566,0
8567,7
8568,5
8569,5
8570,5
8571,5
8572,5
8573,0
8574,5
8575,7
8576,5
8577,5
8578,0
8579,0
8580,0
8581,5
8582,0
8583,5
8584,5
8585,7
8586,5
8587,0
8588,5
8589,7
8590,5
8591,5
8592,5
8593,5
8594,0
8595,0
8596,7
8597,7
8598,5
8599,0
8600,7
8601,0
8602,7
8603,0
8604,5
8605,0
8606,0
8607,7
8608,5
8609,5
8610,0
8611,0
8612,5
8613,7
8614,7
8615,7
8616,7
8617,0
8618,7
8619,0
8620,0
8621,7
8622,0
8623,5
8624,5
8625,0
8626,0
8627,0
8628,5
8629,5
8630,5
8631,6
8632,0
8633,5
8634,5
8635,5
8636,0
8637,6
8638,5
8639,0
8640,5
8641,6
8642,5
8643,7
8644,0
8645,0
8646,7
8647,0
8648,7
8649,0
8650,5
8651,5
8652,0
8653,7
8654,5
8655,0
8656,5
8657,5
8658,0
8659,0
8660,0
8661,5
8662,0
8663,0
8664,7
8665,5
8666,0
8667,0
8668,7
8669,0
8670,0
8671,7
8672,5
8673,0
8674,7
8675,7
8676,0
8677,0
8678,0
8679,0
8680,0
8681,5
8682,0
8683,7
8684,5
8685,5
8686,5
8687,6
8688,5
8689,5
8690,7
8691,5
8692,0
8693,0
8694,0
8695,0
8696,7
8697,5
8698,5
8699,5
8700,5
8701,5
8702,0
8703,0
8704,7
8705,5
8706,0
8707,0
8708,7
8709,0
8710,0
8711,5
8712,0
8713,5
8714,5
8715,5
8716,0
8717,5
8718,0
8719,0
8720,0
8721,7
8722,7
8723,0
8724,0
8725,7
8726,6
8727,0
8728,0
8729,0
8730,5
8731,5
8732,5
8733,5
8734,7
8735,5
8736,0
8737,5
8738,5
8739,0
8740,0
8741,0
8742,5
8743,5
8744,0
8745,5
8746,5
8747,5
8748,5
8749,7
8750,7
8751,0
8752,0
8753,0
8754,5
8755,0
8756,0
8757,5
8758,0
8759,5
8760,5
8761,7
8762,0
8763,5
8764,7
8765,7
8766,7
8767,5
8768,5
8769,7
8770,0
8771,5
8772,0
8773,5
8774,5
8775,6
8776,0
8777,0
8778,5
8779,0
8780,5
8781,0
8782,0
8783,5
8784,6
8785,7
8786,7
8787,0
8788,0
8789,5
8790,0
8791,6
8792,0
8793,5
8794,0
8795,5
8796,5
8797,0
8798,7
8799,5
8800,0
8801,0
8802,0
8803,7
8804,5
8805,5
8806,5
8807,5
8808,5
8809,0
8810,0
8811,5
8812,5
8813,0
8814,0
8815,0
8816,0
8817,7
8818,0
8819,0
8820,7
8821,0
8822,5
8823,0
8824,7
8825,5
8826,0
8827,0
8828,5
8829,0
8830,6
8831,0
8832,5
8833,5
8834,0
8835,0
8836,7
8837,0
8838,7
8839,7
8840,5
8841,5
8842,1
8843,0
8844,5
8845,0
8846,0
8847,0
8848,0
8849,5
8850,0
8851,5
8852,0
8853,5
8854,0
8855,0
8856,0
8857,0
8858,5
8859,5
8860,5
8861,0
8862,0
8863,5
8864,0
8865,5
8866,0
8867,0
8868,5
8869,7
8870,0
8871,7
8872,0
8873,0
8874,0
8875,0
8876,7
8877,5
8878,7
8879,7
8880,5
8881,5
8882,0
8883,7
8884,5
8885,5
8886,5
8887,5
8888,0
8889,5
8890,0
8891,0
8892,0
8893,5
8894,0
8895,0
8896,0
8897,5
8898,7
8899,5
8900,0
8901,5
8902,0
8903,7
8904,0
8905,0
8906,5
8907,0
8908,0
8909,0
8910,7
8911,0
8912,0
8913,5
8914,0
8915,7
8916,5
8917,0
8918,5
8919,0
8920,7
8921,5
8922,0
8923,0
8924,0
8925,5
8926,7
8927,5
8928,7
8929,0
8930,5
8931,0
8932,0
8933,0
8934,0
8935,5
8936,7
8937,0
8938,5
8939,0
8940,7
8941,0
8942,0
8943,0
8944,5
8945,5
8946,5
8947,5
8948,5
8949,5
8950,7
8951,7
8952,5
8953,5
8954,0
8955,7
8956,7
8957,0
8958,0
8959,0
8960,0
8961,7
8962,0
8963,5
8964,0
8965,7
8966,7
8967,5
8968,0
8969,0
8970,0
8971,0
8972,5
8973,0
8974,0
8975,0
8976,5
8977,5
8978,5
8979,5
8980,0
8981,0
8982,0
8983,0
8984,0
8985,0
8986,0
8987,5
8988,5
8989,0
8990,6
8991,7
8992,0
8993,0
8994,7
8995,7
8996,0
8997,0
8998,5
8999,0
9000,5
9001,5
9002,5
9003,5
9004,0
9005,5
9006,0
9007,0
9008,0
9009,0
9010,0
9011,5
9012,5
9013,6
9014,5
9015,5
9016,6
9017,6
9018,0
9019,5
9020,5
9021,0
9022,0
9023,0
9024,0
9025,0
9026,5
9027,0
9028,0
9029,7
9030,0
9031,0
9032,5
9033,0
9034,0
9035,0
9036,0
9037,0
9038,7
9039,0
9040,7
9041,7
9042,0
9043,6
9044,0
9045,0
9046,5
9047,5
9048,5
9049,7
9050,5
9051,5
9052,0
9053,7
9054,0
9055,7
9056,7
9057,0
9058,5
9059,5
9060,0
9061,0
9062,5
9063,5
9064,7
9065,0
9066,0
9067,7
9068,0
9069,7
9070,7
9071,0
9072,0
9073,0
9074,5
9075,5
9076,0
9077,0
9078,0
9079,7
9080,0
9081,5
9082,5
9083,5
9084,0
9085,5
9086,5
9087,7
9088,7
9089,0
9090,0
9091,5
9092,0
9093,7
9094,7
9095,5
9096,0
9097,0
9098,0
9099,7
9100,5
9101,0
9102,0
9103,0
9104,0
9105,0
9106,5
9107,6
9108,5
9109,0
9110,0
9111,0
9112,0
9113,0
9114,0
9115,0
9116,5
9117,0
9118,0
9119,0
9120,0
9121,0
9122,0
9123,7
9124,0
9125,5
9126,5
9127,5
9128,7
9129,5
9130,0
9131,5
9132,5
9133,0
9134,5
9135,0
9136,0
9137,7
9138,0
9139,5
9140,5
9141,5
9142,0
9143,7
9144,5
9145,5
9146,0
9147,0
9148,5
9149,5
9150,0
9151,0
9152,0
9153,0
9154,5
9155,7
9156,5
9157,5
9158,5
9159,5
9160,5
9161,0
9162,0
9163,0
9164,7
9165,0
9166,0
9167,0
9168,0
9169,7
9170,0
9171,5
9172,0
9173,7
9174,0
9175,5
9176,0
9177,0
9178,0
9179,0
9180,7
9181,5
9182,5
9183,0
9184,5
9185,5
9186,5
9187,7
9188,0
9189,0
9190,0
9191,0
9192,0
9193,5
9194,0
9195,6
9196,0
9197,7
9198,0
9199,0
9200,5
9201,0
9202,5
9203,7
9204,6
9205,0
9206,0
9207,0
9208,5
9209,0
9210,0
9211,0
9212,0
9213,0
9214,5
9215,0
9216,0
9217,0
9218,0
9219,5
9220,5
9221,0
9222,0
9223,0
9224,0
9225,0
9226,7
9227,7
9228,6
9229,5
9230,5
9231,0
9232,0
9233,0
9234,5
9235,5
9236,7
9237,5
9238,5
9239,5
9240,5
9241,0
9242,5
9243,0
9244,5
9245,5
9246,7
9247,0
9248,0
9249,0
9250,7
9251,0
9252,0
9253,5
9254,0
9255,0
9256,5
9257,7
9258,5
9259,5
9260,5
9261,0
9262,0
9263,5
9264,7
9265,5
9266,7
9267,7
9268,0
9269,7
9270,0
9271,7
9272,0
9273,0
9274,5
9275,5
9276,5
9277,5
9278,7
9279,0
9280,5
9281,7
9282,0
9283,0
9284,5
9285,0
9286,5
9287,5
9288,6
9289,5
9290,0
9291,5
9292,7
9293,6
9294,5
9295,5
9296,7
9297,5
9298,5
9299,0
9300,5
9301,0
9302,5
9303,5
9304,5
9305,0
9306,0
9307,5
9308,7
9309,7
9310,7
9311,0
9312,7
9313,0
9314,7
9315,0
9316,0
9317,5
9318,0
9319,0
9320,0
9321,0
9322,5
9323,5
9324,0
9325,0
9326,7
9327,0
9328,7
9329,6
9330,0
9331,5
9332,0
9333,0
9334,7
9335,5
9336,5
9337,5
9338,0
9339,7
9340,5
9341,7
9342,7
9343,5
9344,5
9345,0
9346,7
9347,5
9348,0
9349,6
9350,0
9351,5
9352,5
9353,0
9354,5
9355,5
9356,5
9357,5
9358,7
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,6
9366,7
9367,5
9368,0
9369,5
9370,7
9371,0
9372,7
9373,0
9374,0
9375,0
9376,5
9377,0
9378,0
9379,7
9380,7
9381,0
9382,7
9383,7
9384,0
9385,0
9386,0
9387,5
9388,5
9389,5
9390,7
9391,0
9392,7
9393,5
9394,0
9395,0
9396,5
9397,0
9398,5
9399,5
9400,0
9401,7
9402,7
9403,7
9404,0
9405,7
9406,0
9407,0
9408,5
9409,0
9410,5
9411,0
9412,0
9413,0
9414,0
9415,5
9416,5
9417,0
9418,0
9419,0
9420,7
9421,5
9422,0
9423,0
9424,0
9425,0
9426,7
9427,0
9428,5
9429,6
9430,7
9431,0
9432,0
9433,0
9434,5
9435,5
9436,6
9437,0
9438,0
9439,5
9440,0
9441,5
9442,0
9443,0
9444,7
9445,5
9446,0
9447,0
9448,0
9449,0
9450,0
9451,5
9452,7
9453,6
9454,0
9455,0
9456,0
9457,0
9458,7
9459,7
9460,5
9461,0
9462,7
9463,5
9464,0
9465,0
9466,0
9467,7
9468,5
9469,7
9470,7
9471,5
9472,6
9473,0
9474,6
9475,5
9476,0
9477,5
9478,0
9479,7
9480,6
9481,5
9482,5
9483,7
9484,0
9485,0
9486,5
9487,7
9488,5
9489,5
9490,5
9491,5
9492,5
9493,0
9494,0
9495,5
9496,0
9497,0
9498,7
9499,5
9500,0
9501,0
9502,5
9503,5
9504,0
9505,5
9506,6
9507,7
9508,0
9509,0
9510,0
9511,7
9512,0
9513,0
9514,7
9515,6
9516,5
9517,0
9518,5
9519,7
9520,0
9521,5
9522,5
9523,0
9524,5
9525,5
9526,7
9527,5
9528,5
9529,5
9530,0
9531,7
9532,0
9533,5
9534,0
9535,0
9536,5
9537,7
9538,0
9539,5
9540,5
9541,5
9542,7
9543,6
9544,0
9545,0
9546,5
9547,0
9548,7
9549,0
9550,0
9551,5
9552,0
9553,0
9554,0
9555,0
9556,0
9557,0
9558,5
9559,5
9560,0
9561,0
9562,0
9563,5
9564,7
9565,0
9566,7
9567,0
9568,5
9569,6
9570,0
9571,0
9572,5
9573,5
9574,7
9575,5
9576,7
9577,0
9578,5
9579,0
9580,0
9581,7
9582,0
9583,5
9584,6
9585,0
9586,0
9587,7
9588,0
9589,0
9590,7
9591,7
9592,0
9593,0
9594,6
9595,5
9596,7
9597,7
9598,0
9599,5
9600,5
9601,0
9602,7
9603,5
9604,0
9605,0
9606,0
9607,5
9608,6
9609,0
9610,0
9611,0
9612,0
9613,5
9614,0
9615,5
9616,0
9617,5
9618,0
9619,5
9620,5
9621,7
9622,7
9623,0
9624,5
9625,7
9626,7
9627,5
9628,7
9629,5
9630,5
9631,5
9632,0
9633,5
9634,5
9635,0
9636,6
9637,0
9638,0
9639,5
9640,0
9641,0
9642,5
9643,5
9644,0
9645,7
9646,5
9647,0
9648,7
9649,5
9650,5
9651,7
9652,0
9653,5
9654,0
9655,5
9656,5
9657,0
9658,5
9659,0
9660,0
9661,5
9662,6
9663,0
9664,5
9665,5
9666,0
9667,5
9668,7
9669,0
9670,0
9671,0
9672,5
9673,0
9674,6
9675,5
9676,7
9677,5
9678,0
9679,0
9680,0
9681,5
9682,0
9683,5
9684,7
9685,0
9686,0
9687,0
9688,7
9689,0
9690,5
9691,7
9692,7
9693,5
9694,0
9695,0
9696,0
9697,0
9698,0
9699,0
9700,5
9701,6
9702,0
9703,5
9704,0
9705,0
9706,0
9707,5
9708,6
9709,0
9710,5
9711,3
9712,5
9713,0
9714,0
9715,0
9716,3
9717,0
9718,5
9719,0
9720,0
9721,0
9722,5
9723,5
9724,1
9725,5
9726,0
9727,7
9728,0
9729,5
9730,5
9731,5
9732,5
9733,5
9734,5
9735,5
9736,5
9737,0
9738,0
9739,0
9740,5
9741,7
9742,0
9743,5
9744,0
9745,5
9746,5
9747,7
9748,5
9749,7
9750,0
9751,7
9752,0
9753,5
9754,0
9755,7
9756,5
9757,5
9758,5
9759,5
9760,0
9761,7
9762,0
9763,0
9764,5
9765,0
9766,0
9767,0
9768,0
9769,7
9770,5
9771,0
9772,5
9773,0
9774,0
9775,5
9776,7
9777,6
9778,0
9779,0
9780,5
9781,5
9782,5
9783,5
9784,5
9785,7
9786,0
9787,5
9788,5
9789,5
9790,5
9791,7
9792,0
9793,5
9794,5
9795,5
9796,5
9797,0
9798,5
9799,5
9800,0
9801,7
9802,0
9803,5
9804,0
9805,0
9806,0
9807,7
9808,6
9809,0
9810,6
9811,7
9812,0
9813,5
9814,5
9815,5
9816,0
9817,5
9818,5
9819,0
9820,7
9821,7
9822,0
9823,0
9824,0
9825,0
9826,5
9827,5
9828,0
9829,7
9830,5
9831,5
9832,5
9833,5
9834,5
9835,0
9836,0
9837,5
9838,7
9839,5
9840,0
9841,7
9842,0
9843,5
9844,7
9845,0
9846,5
9847,7
9848,0
9849,5
9850,0
9851,5
9852,0
9853,0
9854,5
9855,5
9856,5
9857,6
9858,5
9859,5
9860,7
9861,0
9862,0
9863,7
9864,5
9865,0
9866,5
9867,0
9868,5
9869,5
9870,0
9871,0
9872,0
9873,0
9874,7
9875,0
9876,0
9877,5
9878,7
9879,5
9880,5
9881,0
9882,0
9883,0
9884,5
9885,5
9886,0
9887,0
9888,5
9889,0
9890,5
9891,7
9892,0
9893,0
9894,7
9895,0
9896,7
9897,5
9898,5
9899,5
9900,0
9901,0
9902,0
9903,5
9904,0
9905,5
9906,5
9907,7
9908,0
9909,5
9910,7
9911,0
9912,7
9913,0
9914,0
9915,6
9916,0
9917,7
9918,0
9919,0
9920,7
9921,7
9922,5
9923,0
9924,5
9925,0
9926,0
9927,5
9928,7
9929,0
9930,7
9931,0
9932,0
9933,0
9934,5
9935,5
9936,5
9937,0
9938,0
9939,0
9940,5
9941,5
9942,0
9943,0
9944,5
9945,0
9946,0
9947,0
9948,5
9949,0
9950,5
9951,0
9952,0
9953,5
9954,0
9955,0
9956,0
9957,0
9958,5
9959,7
9960,0
9961,0
9962,0
9963,0
9964,7
9965,0
9966,0
9967,5
9968,5
9969,5
9970,5
9971,7
9972,5
9973,7
9974,0
9975,0
9976,7
9977,0
9978,5
9979,0
9980,0
9981,0
9982,0
9983,7
9984,5
9985,7
9986,7
9987,0
9988,5
9989,5
9990,5
9991,5
9992,5
9993,6
9994,0
9995,5
9996,5
9997,5
9998,6
9999,6
10000,5
10001,0
10002,5
10003,5
10004,5
10005,7
10006,0
10007,5
10008,0
10009,5
10010,0
10011,7
10012,0
10013,5
10014,5
10015,5
10016,0
10017,5
10018,5
10019,7
10020,5
10021,0
10022,0
10023,7
10024,0
10025,0
10026,0
10027,5
10028,0
10029,0
10030,5
10031,0
10032,5
10033,5
10034,0
10035,7
10036,5
10037,0
10038,0
10039,0
10040,5
10041,5
10042,0
10043,7
10044,0
10045,5
10046,0
10047,0
10048,0
10049,0
10050,0
10051,5
10052,0
10053,7
10054,0
10055,5
10056,5
10057,5
10058,0
10059,5
10060,5
10061,6
10062,0
10063,5
10064,5
10065,7
10066,7
10067,5
10068,5
10069,5
10070,0
10071,7
10072,0
10073,5
10074,7
10075,7
10076,0
10077,5
10078,5
10079,0
10080,0
10081,0
10082,0
10083,7
10084,0
10085,0
10086,0
10087,0
10088,5
10089,5
10090,0
10091,6
10092,5
10093,0
10094,5
10095,0
10096,0
10097,0
10098,5
10099,5
10100,0
10101,5
10102,0
10103,0
10104,0
10105,7
10106,0
10107,5
10108,0
10109,7
10110,6
10111,0
10112,5
10113,5
10114,0
10115,7
10116,0
10117,7
10118,7
10119,5
10120,5
10121,7
10122,7
10123,0
10124,0
10125,5
10126,0
10127,0
10128,0
10129,0
10130,5
10131,5
10132,0
10133,7
10134,5
10135,0
10136,0
10137,5
10138,7
10139,5
10140,0
10141,0
10142,0
10143,5
10144,0
10145,5
10146,7
10147,5
10148,0
10149,5
10150,0
10151,5
10152,0
10153,0
10154,0
10155,0
10156,7
10157,7
10158,0
10159,6
10160,5
10161,5
10162,7
10163,5
10164,5
10165,0
10166,0
10167,7
10168,0
10169,0
10170,0
10171,5
10172,5
10173,5
10174,0
10175,5
10176,0
10177,0
10178,5
10179,0
10180,7
10181,0
10182,0
10183,7
10184,6
10185,0
10186,0
10187,7
10188,5
10189,7
10190,5
10191,5
10192,0
10193,7
10194,0
10195,0
10196,5
10197,5
10198,0
10199,0
10200,6
10201,7
10202,0
10203,0
10204,5
10205,0
10206,0
10207,5
10208,0
10209,5
10210,0
10211,0
10212,5
10213,0
10214,5
10215,0
10216,0
10217,5
10218,0
10219,7
10220,0
10221,5
10222,0
10223,0
10224,0
10225,7
10226,7
10227,0
10228,7
10229,0
10230,7
10231,5
10232,0
10233,5
10234,7
10235,0
10236,5
10237,6
10238,5
10239,0
10240,0
10241,7
10242,7
10243,0
10244,7
10245,0
10246,0
10247,5
10248,5
10249,5
10250,0
10251,7
10252,0
10253,0
10254,0
10255,0
10256,7
10257,0
10258,0
10259,0
10260,0
10261,5
10262,0
10263,0
10264,5
10265,5
10266,5
10267,0
10268,0
10269,0
10270,0
10271,5
10272,5
10273,5
10274,0
10275,5
10276,0
10277,5
10278,0
10279,0
10280,5
10281,0
10282,0
10283,0
10284,5
10285,7
10286,7
10287,5
10288,6
10289,5
10290,5
10291,7
10292,7
10293,0
10294,0
10295,5
10296,7
10297,7
10298,0
10299,5
10300,5
10301,0
10302,5
10303,7
10304,7
10305,0
10306,0
10307,7
10308,0
10309,0
10310,0
10311,5
10312,5
10313,5
10314,5
10315,5
10316,5
10317,0
10318,0
10319,5
10320,5
10321,5
10322,6
10323,7
10324,0
10325,0
10326,0
10327,5
10328,5
10329,0
10330,0
10331,5
10332,0
10333,0
10334,5
10335,0
10336,5
10337,0
10338,5
10339,5
10340,0
10341,4
10342,7
10343,5
10344,5
10345,5
10346,0
10347,0
10348,7
10349,5
10350,0
10351,5
10352,0
10353,5
10354,0
10355,7
10356,0
10357,7
10358,0
10359,7
10360,0
10361,0
10362,0
10363,5
10364,5
10365,0
10366,7
10367,0
10368,5
10369,5
10370,0
10371,0
10372,5
10373,0
10374,0
10375,0
10376,7
10377,0
10378,0
10379,0
10380,5
10381,0
10382,5
10383,5
10384,0
10385,0
10386,5
10387,5
10388,7
10389,0
10390,7
10391,6
10392,0
10393,0
10394,0
10395,5
10396,0
10397,7
10398,7
10399,7
10400,5
10401,5
10402,5
10403,6
10404,5
10405,0
10406,5
10407,5
10408,5
10409,0
10410,5
10411,5
10412,0
10413,5
10414,5
10415,7
10416,5
10417,5
10418,0
10419,5
10420,7
10421,0
10422,0
10423,0
10424,0
10425,5
10426,0
10427,0
10428,0
10429,7
10430,0
10431,0
10432,7
10433,5
10434,0
10435,0
10436,5
10437,0
10438,5
10439,5
10440,0
10441,7
10442,0
10443,5
10444,5
10445,0
10446,7
10447,7
10448,0
10449,7
10450,0
10451,0
10452,7
10453,5
10454,5
10455,5
10456,0
10457,6
10458,5
10459,5
10460,7
10461,0
10462,0
10463,5
10464,7
10465,0
10466,0
10467,5
10468,0
10469,0
10470,0
10471,0
10472,0
10473,5
10474,0
10475,0
10476,0
10477,7
10478,5
10479,0
10480,0
10481,5
10482,0
10483,7
10484,5
10485,0
10486,5
10487,5
10488,0
